id,episode,entity_id,entity_type,entity_property_name,entity_property_value,goal_status,
48,1,button25,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
49,1,button31,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
50,1,button28,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
51,1,door14,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
52,1,button26,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
53,1,door12,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
54,1,button25,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
55,1,button20,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
56,1,door11,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
57,1,button18,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
58,1,button23,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
59,1,button28,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
60,1,button22,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
61,1,button17,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
62,1,door7,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
63,1,button25,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
64,1,button24,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
65,1,door7,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
66,1,button17,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
67,1,button25,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
68,1,door9,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
69,1,button28,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
70,1,button25,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
